latitude,longitude,speed,heading,ignition,engine_running,state,hour,minute,day,month,day_of_week,week_of_year,is_weekend,is_night,previous_speed,speed_change,acceleration,is_moving,is_speeding,speed_normalized,speed_category_encoded
24.880852,67.201893,14.43,212,1,1,0,16,11,27,7,0,31,0,0,0.0,14.43,14.43,1,0,0.10307879134223873,1
25.091134,67.04722,43.68,318,1,1,0,19,54,27,7,0,31,0,0,0.0,43.68,43.68,1,0,0.31202228730623616,2
24.814026,67.039074,26.22,9,1,1,0,2,26,28,7,1,31,0,1,0.0,26.22,26.22,1,0,0.1872990927923423,1
25.064503,66.965672,81.42,108,1,1,0,5,48,28,7,1,31,0,1,0.0,81.42,81.42,1,0,0.5816129723551682,3
24.800287,67.009649,25.05,162,1,1,0,0,12,28,7,1,31,0,1,0.0,25.05,25.05,1,0,0.1789413529537824,1
24.904756,67.001274,83.47,104,1,1,0,23,35,27,7,0,31,0,1,0.0,83.47,83.47,1,0,0.5962568754911065,3
25.075327,67.270575,139.3,318,1,1,0,21,58,27,7,0,31,0,1,0.0,139.3,139.3,1,1,0.9950710765054647,4
25.091787,67.259651,33.31,131,1,1,0,8,8,28,7,1,31,0,0,0.0,33.31,33.31,1,0,0.2379455675405386,2
25.015429,67.297158,94.28,77,1,1,0,6,40,28,7,1,31,0,0,0.0,94.28,94.28,1,0,0.6734766769054932,4
25.04878,67.043964,136.33,350,1,1,0,17,39,27,7,0,31,0,0,0.0,136.33,136.33,1,1,0.9738552753768126,4
24.899049,67.0677,130.64,325,1,1,0,9,46,28,7,1,31,0,0,0.0,130.64,130.64,1,1,0.9332095149653545,4
24.975569,66.917496,115.72,127,1,1,0,8,18,28,7,1,31,0,0,0.0,115.72,115.72,1,1,0.8266304736052574,4
24.804101,67.263446,137.07,245,1,1,0,5,4,28,7,1,31,0,1,0.0,137.07,137.07,1,1,0.979141367240517,4
24.944815,67.225261,120.14,34,1,1,0,12,38,27,7,0,31,0,0,0.0,120.14,120.14,1,1,0.858204157439817,4
25.022296,67.152735,20.34,28,1,1,0,11,12,28,7,1,31,0,0,0.0,20.34,20.34,1,0,0.14529609257804127,1
24.871257,67.203242,4.71,302,1,1,0,22,50,27,7,0,31,0,1,0.0,4.71,4.71,1,0,0.03364526037574112,1
25.082766,66.952724,30.35,65,1,1,0,15,41,27,7,0,31,0,0,0.0,30.35,30.35,1,0,0.2168012000857204,2
25.063495,67.003221,132.64,186,1,1,0,21,4,27,7,0,31,0,1,0.0,132.64,132.64,1,1,0.9474962497321235,4
24.894711,67.205831,115.99,353,1,1,0,12,29,27,7,0,31,0,0,0.0,115.99,115.99,1,1,0.8285591827987713,4
24.874398,67.295065,63.41,190,1,1,0,11,43,27,7,0,31,0,0,0.0,63.41,63.41,1,0,0.45296092578041286,3
24.990429,67.232289,29.76,261,1,1,0,23,39,27,7,0,31,0,1,0.0,29.76,29.76,1,0,0.21258661332952353,1
25.061947,67.151788,54.87,353,1,1,0,19,7,27,7,0,31,0,0,0.0,54.87,54.87,1,0,0.391956568326309,2
24.851001,67.214187,126.11,190,1,1,0,13,36,27,7,0,31,0,0,0.0,126.11,126.11,1,1,0.9008500607186227,4
24.799673,66.921388,8.68,342,1,1,0,9,40,28,7,1,31,0,0,0.0,8.68,8.68,1,0,0.06200442888777769,1
24.913971,67.114046,93.68,238,1,1,0,7,22,28,7,1,31,0,0,0.0,93.68,93.68,1,0,0.6691906564754625,4
24.870948,67.103507,78.59,94,1,1,0,22,46,27,7,0,31,0,1,0.0,78.59,78.59,1,0,0.56139724266019,3
24.967858,66.94545,58.19,79,1,1,0,12,29,27,7,0,31,0,0,0.0,58.19,58.19,1,0,0.4156725480391456,2
24.797848,67.047177,63.45,301,1,1,0,7,1,28,7,1,31,0,0,0.0,63.45,63.45,1,0,0.45324666047574824,3
24.762141,66.932686,25.87,173,1,1,0,1,54,28,7,1,31,0,1,0.0,25.87,25.87,1,0,0.18479891420815772,1
24.847509,66.935277,59.23,230,1,1,0,1,44,28,7,1,31,0,1,0.0,59.23,59.23,1,0,0.4231016501178655,2
24.789205,67.188871,44.95,81,1,1,0,10,31,28,7,1,31,0,0,0.0,44.95,44.95,1,0,0.3210943638831345,2
25.081578,67.077698,71.38,150,1,1,0,6,8,28,7,1,31,0,0,0.0,71.38,71.38,1,0,0.5098935638259875,3
24.78848,67.048029,46.27,279,1,1,0,18,50,27,7,0,31,0,0,0.0,46.27,46.27,1,0,0.33052360882920206,2
24.769386,67.253975,132.14,184,1,1,0,21,7,27,7,0,31,0,1,0.0,132.14,132.14,1,1,0.9439245660404313,4
24.922991,67.036511,135.65,44,1,1,0,13,23,27,7,0,31,0,0,0.0,135.65,135.65,1,1,0.9689977855561112,4
25.091239,67.028919,67.83,247,1,1,0,4,55,28,7,1,31,0,1,0.0,67.83,67.83,1,0,0.48453460961497247,3
24.796075,67.206362,13.13,189,1,1,0,2,15,28,7,1,31,0,1,0.0,13.13,13.13,1,0,0.09379241374383884,1
24.971749,67.01431,61.78,176,1,1,0,16,4,27,7,0,31,0,0,0.0,61.78,61.78,1,0,0.44131723694549607,3
24.857145,66.974216,139.99,259,1,1,0,21,45,27,7,0,31,0,1,0.0,139.99,139.99,1,1,1.0,4
25.064118,67.168296,35.75,16,1,1,0,6,26,28,7,1,31,0,0,0.0,35.75,35.75,1,0,0.25537538395599685,2
24.83392,67.043083,62.96,158,1,1,0,1,30,28,7,1,31,0,1,0.0,62.96,62.96,1,0,0.4497464104578898,3
24.865282,67.105518,39.41,63,1,1,0,15,3,27,7,0,31,0,0,0.0,39.41,39.41,1,0,0.2815201085791842,2
25.024702,67.186666,121.78,16,1,1,0,6,41,28,7,1,31,0,0,0.0,121.78,121.78,1,1,0.8699192799485677,4
24.905149,67.071121,91.05,228,1,1,0,23,13,27,7,0,31,0,1,0.0,91.05,91.05,1,0,0.6504036002571612,4
24.927614,67.142607,67.44,209,1,1,0,4,8,28,7,1,31,0,1,0.0,67.44,67.44,1,0,0.4817486963354525,3
24.954096,66.921472,63.51,290,1,1,0,23,26,27,7,0,31,0,1,0.0,63.51,63.51,1,0,0.4536752625187513,3
24.989589,67.132732,2.11,19,1,1,0,2,37,28,7,1,31,0,1,0.0,2.11,2.11,1,0,0.015072505178941351,1
24.795672,67.063127,29.43,225,1,1,0,23,59,27,7,0,31,0,1,0.0,29.43,29.43,1,0,0.21022930209300664,1
24.94159,67.225105,18.0,49,1,1,0,20,46,27,7,0,31,0,1,0.0,18.0,18.0,1,0,0.1285806129009215,1
24.925059,66.939889,103.81,324,1,1,0,18,35,27,7,0,31,0,0,0.0,103.81,103.81,1,1,0.7415529680691477,4
25.098876,67.018315,44.97,16,1,1,0,16,52,27,7,0,31,0,0,0.0,44.97,44.97,1,0,0.32123723123080217,2
24.758525,66.962864,3.1,184,1,1,0,2,7,28,7,1,31,0,1,0.0,3.1,3.1,1,0,0.022144438888492036,1
24.80487,67.288654,103.02,58,1,1,0,20,21,27,7,0,31,0,1,0.0,103.02,103.02,1,1,0.735909707836274,4
24.876366,67.223556,70.37,11,1,1,0,14,2,27,7,0,31,0,0,0.0,70.37,70.37,1,0,0.5026787627687692,3
24.825296,67.149303,21.1,98,1,1,0,22,54,27,7,0,31,0,1,0.0,21.1,21.1,1,0,0.15072505178941353,1
25.098985,67.091412,32.0,86,1,1,0,3,22,28,7,1,31,0,1,0.0,32.0,32.0,1,0,0.22858775626830485,2
25.057985,67.22277,122.17,158,1,1,0,7,25,28,7,1,31,0,0,0.0,122.17,122.17,1,1,0.8727051932280877,4
24.99355,67.041842,26.25,302,1,1,0,9,20,28,7,1,31,0,0,0.0,26.25,26.25,1,0,0.18751339381384383,1
24.772927,67.183564,51.75,147,1,1,0,6,7,28,7,1,31,0,0,0.0,51.75,51.75,1,0,0.3696692620901493,2
24.836134,67.091829,59.52,54,1,1,0,6,22,28,7,1,31,0,0,0.0,59.52,59.52,1,0,0.42517322665904705,2
25.091663,67.112208,133.44,251,1,1,0,21,48,27,7,0,31,0,1,0.0,133.44,133.44,1,1,0.9532109436388313,4
25.089803,67.162505,78.03,298,1,1,0,20,18,27,7,0,31,0,1,0.0,78.03,78.03,1,0,0.5573969569254946,3
24.968865,67.233442,55.03,166,1,1,0,2,57,28,7,1,31,0,1,0.0,55.03,55.03,1,0,0.3930995071076505,2
24.839913,66.960009,99.4,182,1,1,0,1,42,28,7,1,31,0,1,0.0,99.4,99.4,1,0,0.710050717908422,4
24.918895,67.060461,101.27,20,1,1,0,2,49,28,7,1,31,0,1,0.0,101.27,101.27,1,1,0.723408814915351,4
24.828835,67.028196,62.13,285,1,1,0,7,27,28,7,1,31,0,0,0.0,62.13,62.13,1,0,0.4438174155296807,3
24.804129,67.246182,119.67,92,1,1,0,11,52,27,7,0,31,0,0,0.0,119.67,119.67,1,1,0.8548467747696263,4
24.753061,67.242163,130.5,139,1,1,0,16,39,27,7,0,31,0,0,0.0,130.5,130.5,1,1,0.9322094435316808,4
25.073235,67.201771,96.03,296,1,1,0,10,42,28,7,1,31,0,0,0.0,96.03,96.03,1,0,0.6859775698264161,4
24.805723,67.291003,116.62,223,1,1,0,19,54,27,7,0,31,0,0,0.0,116.62,116.62,1,1,0.8330595042503036,4
24.989964,67.127677,53.33,15,1,1,0,6,48,28,7,1,31,0,0,0.0,53.33,53.33,1,0,0.3809557825558968,2
25.02105,67.298351,10.22,12,1,1,0,15,24,27,7,0,31,0,0,0.0,10.22,10.22,1,0,0.07300521465818988,1
24.901952,67.239123,132.4,153,1,1,0,3,0,28,7,1,31,0,1,0.0,132.4,132.4,1,1,0.9457818415601115,4
25.034517,67.246986,65.14,96,1,1,0,2,56,28,7,1,31,0,1,0.0,65.14,65.14,1,0,0.4653189513536681,3
25.023599,66.988824,96.77,181,1,1,0,3,8,28,7,1,31,0,1,0.0,96.77,96.77,1,0,0.6912636616901207,4
24.797424,66.965324,44.76,139,1,1,0,22,12,27,7,0,31,0,1,0.0,44.76,44.76,1,0,0.3197371240802914,2
24.999679,67.07221,68.34,123,1,1,0,11,44,27,7,0,31,0,0,0.0,68.34,68.34,1,0,0.4881777269804986,3
24.855072,67.136621,17.1,204,1,1,0,7,2,28,7,1,31,0,0,0.0,17.1,17.1,1,0,0.12215158225587543,1
24.786017,67.129565,51.48,59,1,1,0,3,2,28,7,1,31,0,1,0.0,51.48,51.48,1,0,0.36774055289663543,2
24.761186,67.239858,11.95,241,1,1,0,15,40,27,7,0,31,0,0,0.0,11.95,11.95,1,0,0.08536324023144509,1
24.826836,67.163026,77.13,282,1,1,0,5,11,28,7,1,31,0,1,0.0,77.13,77.13,1,0,0.5509679262804486,3
24.899535,67.182911,50.43,213,1,1,0,8,11,28,7,1,31,0,0,0.0,50.43,50.43,1,0,0.3602400171440817,2
24.972764,67.245526,16.42,50,1,1,0,21,41,27,7,0,31,0,1,0.0,16.42,16.42,1,0,0.11729409243517394,1
25.085242,67.292739,22.94,115,1,1,0,2,18,28,7,1,31,0,1,0.0,22.94,22.94,1,0,0.16386884777484106,1
24.917753,67.166097,22.44,136,1,1,0,7,1,28,7,1,31,0,0,0.0,22.44,22.44,1,0,0.16029716408314879,1
24.950184,66.932863,29.01,82,1,1,0,6,23,28,7,1,31,0,0,0.0,29.01,29.01,1,0,0.20722908779198515,1
24.776382,67.200575,44.05,27,1,1,0,20,57,27,7,0,31,0,1,0.0,44.05,44.05,1,0,0.3146653332380884,2
24.917102,67.061435,53.84,130,1,1,0,14,2,27,7,0,31,0,0,0.0,53.84,53.84,1,0,0.38459889992142293,2
25.015267,67.013471,109.56,35,1,1,0,9,24,28,7,1,31,0,0,0.0,109.56,109.56,1,1,0.7826273305236088,4
24.754826,67.154594,1.59,304,1,1,0,18,8,27,7,0,31,0,0,0.0,1.59,1.59,1,0,0.011357954139581398,1
25.06605,67.082907,2.9,317,1,1,0,11,36,27,7,0,31,0,0,0.0,2.9,2.9,1,0,0.020715765411815128,1
24.841891,67.161918,124.91,331,1,1,0,16,34,27,7,0,31,0,0,0.0,124.91,124.91,1,1,0.8922780198585613,4
24.90585,67.052861,122.37,275,1,1,0,8,29,28,7,1,31,0,0,0.0,122.37,122.37,1,1,0.8741338667047646,4
24.783644,67.244755,45.75,207,1,1,0,23,24,27,7,0,31,0,1,0.0,45.75,45.75,1,0,0.3268090577898421,2
25.092274,66.950053,136.24,108,1,1,0,20,46,27,7,0,31,0,1,0.0,136.24,136.24,1,1,0.9732123723123081,4
24.810934,67.215011,36.92,16,1,1,0,11,16,28,7,1,31,0,0,0.0,36.92,36.92,1,0,0.26373312379455677,2
24.881668,67.081458,12.85,80,1,1,0,21,52,27,7,0,31,0,1,0.0,12.85,12.85,1,0,0.09179227087649117,1
25.048205,66.945685,75.88,112,1,1,0,11,55,27,7,0,31,0,0,0.0,75.88,75.88,1,0,0.5420387170512179,3
25.094717,67.271403,85.01,341,1,1,0,23,13,27,7,0,31,0,1,0.0,85.01,85.01,1,0,0.6072576612615187,3
24.847207,67.213709,66.48,74,1,1,0,22,8,27,7,0,31,0,1,0.0,66.48,66.48,1,0,0.4748910636474034,3
24.786849,67.273958,39.55,98,1,1,0,9,11,28,7,1,31,0,0,0.0,39.55,39.55,1,0,0.282520180012858,2
24.9908,66.967506,7.58,23,1,1,0,5,13,28,7,1,31,0,1,0.0,7.58,7.58,1,0,0.05414672476605471,1
24.818235,67.083748,58.74,145,1,1,0,1,18,28,7,1,31,0,1,0.0,58.74,58.74,1,0,0.4196014001000071,2
25.048732,67.101679,108.5,268,1,1,0,9,2,28,7,1,31,0,0,0.0,108.5,108.5,1,1,0.7750553610972212,4
24.791069,66.912691,133.33,278,1,1,0,14,6,27,7,0,31,0,0,0.0,133.33,133.33,1,1,0.9524251732266591,4
24.966712,66.998314,123.68,151,1,1,0,17,11,27,7,0,31,0,0,0.0,123.68,123.68,1,1,0.8834916779769983,4
25.070625,66.900227,76.59,33,1,1,0,5,24,28,7,1,31,0,1,0.0,76.59,76.59,1,0,0.547110507893421,3
25.009163,67.205157,85.81,115,1,1,0,7,17,28,7,1,31,0,0,0.0,85.81,85.81,1,0,0.6129723551682262,3
24.774926,67.25577,81.7,256,1,1,0,6,59,28,7,1,31,0,0,0.0,81.7,81.7,1,0,0.5836131152225159,3
25.01709,67.235243,29.43,59,1,1,0,9,30,28,7,1,31,0,0,0.0,29.43,29.43,1,0,0.21022930209300664,1
25.09147,67.210377,62.32,123,1,1,0,19,22,27,7,0,31,0,0,0.0,62.32,62.32,1,0,0.4451746553325237,3
24.86496,67.265607,29.49,68,1,1,0,11,48,27,7,0,31,0,0,0.0,29.49,29.49,1,0,0.21065790413600968,1
24.894931,67.138428,20.08,188,1,1,0,1,59,28,7,1,31,0,1,0.0,20.08,20.08,1,0,0.14343881705836128,1
24.763833,67.088205,11.64,169,1,1,0,8,28,28,7,1,31,0,0,0.0,11.64,11.64,1,0,0.0831487963425959,1
24.968117,67.082687,3.02,353,1,1,0,0,48,28,7,1,31,0,1,0.0,3.02,3.02,1,0,0.02157296949782127,1
24.936234,66.979489,73.5,273,1,1,0,21,48,27,7,0,31,0,1,0.0,73.5,73.5,1,0,0.5250375026787627,3
25.078425,66.983943,12.53,243,1,1,0,7,6,28,7,1,31,0,0,0.0,12.53,12.53,1,0,0.08950639331380812,1
25.064842,67.002745,0.1,165,1,1,0,11,27,27,7,0,31,0,0,0.0,0.1,0.1,1,0,0.0007143367383384528,1
25.011851,66.990665,110.42,317,1,1,0,7,20,28,7,1,31,0,0,0.0,110.42,110.42,1,1,0.7887706264733195,4
25.000664,66.900103,73.57,30,1,1,0,18,9,27,7,0,31,0,0,0.0,73.57,73.57,1,0,0.5255375383955996,3
24.841432,67.294925,136.46,217,1,1,0,22,56,27,7,0,31,0,1,0.0,136.46,136.46,1,1,0.9747839131366526,4
25.03948,67.291797,24.05,315,1,1,0,5,35,28,7,1,31,0,1,0.0,24.05,24.05,1,0,0.17179798557039788,1
24.835161,67.135549,12.34,268,1,1,0,8,29,28,7,1,31,0,0,0.0,12.34,12.34,1,0,0.08814915351096506,1
25.081435,67.090827,1.16,4,1,1,0,19,40,27,7,0,31,0,0,0.0,1.16,1.16,1,0,0.00828630616472605,1
24.967396,67.283559,126.63,349,1,1,0,23,40,27,7,0,31,0,1,0.0,126.63,126.63,1,1,0.9045646117579826,4
24.856791,67.088476,48.06,169,1,1,0,3,44,28,7,1,31,0,1,0.0,48.06,48.06,1,0,0.3433102364454604,2
24.750684,67.070846,95.3,344,1,1,0,11,41,27,7,0,31,0,0,0.0,95.3,95.3,1,0,0.6807629116365455,4
24.958052,66.991137,130.78,165,1,1,0,2,38,28,7,1,31,0,1,0.0,130.78,130.78,1,1,0.9342095863990284,4
24.883475,67.237062,102.69,205,1,1,0,9,14,28,7,1,31,0,0,0.0,102.69,102.69,1,1,0.733552396599757,4
25.027515,67.170759,82.59,271,1,1,0,13,58,27,7,0,31,0,0,0.0,82.59,82.59,1,0,0.5899707121937281,3
24.91744,67.155981,126.57,196,1,1,0,5,14,28,7,1,31,0,1,0.0,126.57,126.57,1,1,0.9041360097149795,4
24.956345,67.228042,102.68,260,1,1,0,8,18,28,7,1,31,0,0,0.0,102.68,102.68,1,1,0.7334809629259232,4
24.953034,67.219455,47.54,295,1,1,0,6,42,28,7,1,31,0,0,0.0,47.54,47.54,1,0,0.3395956854061004,2
24.827694,67.070688,23.29,165,1,1,0,9,11,28,7,1,31,0,0,0.0,23.29,23.29,1,0,0.16636902635902562,1
24.862087,67.114612,2.92,111,1,1,0,4,59,28,7,1,31,0,1,0.0,2.92,2.92,1,0,0.02085863275948282,1
24.956371,67.202047,34.16,247,1,1,0,1,17,28,7,1,31,0,1,0.0,34.16,34.16,1,0,0.24401742981641542,2
25.059825,67.075193,96.44,97,1,1,0,6,15,28,7,1,31,0,0,0.0,96.44,96.44,1,0,0.6889063504536038,4
24.868202,67.19417,18.2,262,1,1,0,15,11,27,7,0,31,0,0,0.0,18.2,18.2,1,0,0.1300092863775984,1
24.836102,67.185036,18.64,291,1,1,0,4,16,28,7,1,31,0,1,0.0,18.64,18.64,1,0,0.13315236802628758,1
24.971553,67.035888,31.73,48,1,1,0,16,16,27,7,0,31,0,0,0.0,31.73,31.73,1,0,0.22665904707479104,2
24.990113,66.942755,1.03,36,1,1,0,17,32,27,7,0,31,0,0,0.0,1.03,1.03,1,0,0.007357668404886063,1
25.004091,67.258582,128.71,7,1,1,0,11,20,28,7,1,31,0,0,0.0,128.71,128.71,1,1,0.9194228159154225,4
24.888836,66.904295,104.43,58,1,1,0,6,22,28,7,1,31,0,0,0.0,104.43,104.43,1,1,0.7459818558468462,4
24.884775,67.15101,104.01,238,1,1,0,15,53,27,7,0,31,0,0,0.0,104.01,104.01,1,1,0.7429816415458247,4
24.764522,67.268267,64.53,279,1,1,0,14,18,27,7,0,31,0,0,0.0,64.53,64.53,1,0,0.4609614972498035,3
24.908521,67.157727,120.23,18,1,1,0,9,18,28,7,1,31,0,0,0.0,120.23,120.23,1,1,0.8588470605043217,4
24.76132,67.287614,119.23,61,1,1,0,14,17,27,7,0,31,0,0,0.0,119.23,119.23,1,1,0.8517036931209372,4
25.013906,66.901732,135.0,50,1,1,0,3,33,28,7,1,31,0,1,0.0,135.0,135.0,1,1,0.9643545967569112,4
24.750297,67.280571,59.4,56,1,1,0,8,44,28,7,1,31,0,0,0.0,59.4,59.4,1,0,0.4243160225730409,2
24.998325,67.067078,80.61,58,1,1,0,20,36,27,7,0,31,0,1,0.0,80.61,80.61,1,0,0.5758268447746268,3
24.76977,67.104167,95.04,331,1,1,0,9,19,28,7,1,31,0,0,0.0,95.04,95.04,1,0,0.6789056361168655,4
24.798826,66.932267,132.79,241,1,1,0,6,12,28,7,1,31,0,0,0.0,132.79,132.79,1,1,0.9485677548396313,4
24.880013,67.065484,100.66,168,1,1,0,13,2,27,7,0,31,0,0,0.0,100.66,100.66,1,1,0.7190513608114865,4
24.998629,66.909975,137.39,116,1,1,0,18,26,27,7,0,31,0,0,0.0,137.39,137.39,1,1,0.9814272448032001,4
24.77033,67.216641,38.02,319,1,1,0,0,47,28,7,1,31,0,1,0.0,38.02,38.02,1,0,0.27159082791627975,2
25.025891,66.910923,103.73,209,1,1,0,17,51,27,7,0,31,0,0,0.0,103.73,103.73,1,1,0.7409814986784771,4
25.080255,66.937911,75.24,11,1,1,0,0,2,28,7,1,31,0,1,0.0,75.24,75.24,1,0,0.5374669619258517,3
24.970248,66.990214,40.79,77,1,1,0,22,31,27,7,0,31,0,1,0.0,40.79,40.79,1,0,0.29137795556825485,2
25.030337,67.093996,36.2,264,1,1,0,8,52,28,7,1,31,0,0,0.0,36.2,36.2,1,0,0.2585898992785199,2
24.908632,67.018365,112.93,257,1,1,0,18,38,27,7,0,31,0,0,0.0,112.93,112.93,1,1,0.8067004786056147,4
24.808618,67.270745,109.05,300,1,1,0,22,40,27,7,0,31,0,1,0.0,109.05,109.05,1,1,0.7789842131580826,4
24.951734,67.134418,78.19,185,1,1,0,2,25,28,7,1,31,0,1,0.0,78.19,78.19,1,0,0.5585398957068362,3
24.974535,67.152934,77.02,94,1,1,0,9,0,28,7,1,31,0,0,0.0,77.02,77.02,1,0,0.5501821558682762,3
25.09715,67.236793,25.67,73,1,1,0,4,35,28,7,1,31,0,1,0.0,25.67,25.67,1,0,0.1833702407314808,1
25.035056,67.294645,89.0,17,1,1,0,12,43,27,7,0,31,0,0,0.0,89.0,89.0,1,0,0.6357596971212229,3
24.769521,67.299851,113.91,95,1,1,0,23,5,27,7,0,31,0,1,0.0,113.91,113.91,1,1,0.8137009786413314,4
24.892473,67.008573,76.35,18,1,1,0,18,24,27,7,0,31,0,0,0.0,76.35,76.35,1,0,0.5453960997214086,3
24.781008,67.22692,99.08,180,1,1,0,20,2,27,7,0,31,0,1,0.0,99.08,99.08,1,0,0.7077648403457389,4
25.086504,66.926762,135.67,165,1,1,0,17,59,27,7,0,31,0,0,0.0,135.67,135.67,1,1,0.9691406529037787,4
25.056094,66.953196,11.23,178,1,1,0,7,1,28,7,1,31,0,0,0.0,11.23,11.23,1,0,0.08022001571540824,1
25.084239,67.190877,72.63,162,1,1,0,18,19,27,7,0,31,0,0,0.0,72.63,72.63,1,0,0.5188227730552182,3
24.876883,67.113768,38.0,180,1,1,0,6,7,28,7,1,31,0,0,0.0,38.0,38.0,1,0,0.27144796056861203,2
25.056932,66.901372,62.31,326,1,1,0,20,21,27,7,0,31,0,1,0.0,62.31,62.31,1,0,0.4451032216586899,3
24.852848,67.196937,59.56,40,1,1,0,19,57,27,7,0,31,0,0,0.0,59.56,59.56,1,0,0.42545896135438244,2
24.836292,67.058088,34.49,293,1,1,0,16,45,27,7,0,31,0,0,0.0,34.49,34.49,1,0,0.24637474105293236,2
25.002845,67.204652,65.24,163,1,1,0,3,57,28,7,1,31,0,1,0.0,65.24,65.24,1,0,0.4660332880920065,3
24.990636,67.166293,72.91,356,1,1,0,22,52,27,7,0,31,0,1,0.0,72.91,72.91,1,0,0.5208229159225658,3
24.846464,66.930105,89.82,276,1,1,0,11,16,28,7,1,31,0,0,0.0,89.82,89.82,1,0,0.6416172583755981,3
24.874482,67.226447,81.61,276,1,1,0,3,41,28,7,1,31,0,1,0.0,81.61,81.61,1,0,0.5829702121580113,3
24.796571,67.197528,57.3,65,1,1,0,7,12,28,7,1,31,0,0,0.0,57.3,57.3,1,0,0.40931495106793336,2
24.968934,66.990971,134.48,123,1,1,0,14,29,27,7,0,31,0,0,0.0,134.48,134.48,1,1,0.9606400457175511,4
24.791812,67.133481,105.6,227,1,1,0,8,24,28,7,1,31,0,0,0.0,105.6,105.6,1,1,0.754339595685406,4
25.036493,67.162986,89.07,87,1,1,0,16,43,27,7,0,31,0,0,0.0,89.07,89.07,1,0,0.6362597328380598,3
24.797674,67.289489,115.5,210,1,1,0,14,17,27,7,0,31,0,0,0.0,115.5,115.5,1,1,0.8250589327809129,4
24.837897,67.007754,31.18,146,1,1,0,17,56,27,7,0,31,0,0,0.0,31.18,31.18,1,0,0.22273019501392954,2
24.935321,66.914773,35.49,204,1,1,0,21,29,27,7,0,31,0,1,0.0,35.49,35.49,1,0,0.2535181084363169,2
24.988151,67.068187,126.63,304,1,1,0,17,26,27,7,0,31,0,0,0.0,126.63,126.63,1,1,0.9045646117579826,4
25.074755,67.060843,88.59,332,1,1,0,21,28,27,7,0,31,0,1,0.0,88.59,88.59,1,0,0.6328309164940352,3
25.094973,67.092018,131.62,348,1,1,0,10,23,28,7,1,31,0,0,0.0,131.62,131.62,1,1,0.9402100150010715,4
24.829963,67.280245,23.74,208,1,1,0,7,37,28,7,1,31,0,0,0.0,23.74,23.74,1,0,0.16958354168154866,1
24.785524,66.99903,97.36,14,1,1,0,6,56,28,7,1,31,0,0,0.0,97.36,97.36,1,0,0.6954782484463176,4
24.990491,67.053739,40.08,154,1,1,0,23,10,27,7,0,31,0,1,0.0,40.08,40.08,1,0,0.2863061647260518,2
24.924842,66.931752,112.52,108,1,1,0,19,5,27,7,0,31,0,0,0.0,112.52,112.52,1,1,0.803771697978427,4
25.099125,67.224758,0.34,73,1,1,0,3,5,28,7,1,31,0,1,0.0,0.34,0.34,1,0,0.0024287449103507393,1
24.982037,67.090347,72.43,225,1,1,0,19,9,27,7,0,31,0,0,0.0,72.43,72.43,1,0,0.5173940995785413,3
24.803799,66.949537,11.86,249,1,1,0,11,6,28,7,1,31,0,0,0.0,11.86,11.86,1,0,0.08472033716694048,1
24.962288,67.231783,93.78,356,1,1,0,10,22,28,7,1,31,0,0,0.0,93.78,93.78,1,0,0.6699049932138009,4
24.908752,67.132786,47.95,348,1,1,0,8,57,28,7,1,31,0,0,0.0,47.95,47.95,1,0,0.34252446603328807,2
24.839142,67.074534,69.97,39,1,1,0,13,59,27,7,0,31,0,0,0.0,69.97,69.97,1,0,0.49982141581541534,3
24.791407,66.90236,44.3,316,1,1,0,9,2,28,7,1,31,0,0,0.0,44.3,44.3,1,0,0.3164511750839345,2
24.877927,66.906827,50.33,172,1,1,0,15,32,27,7,0,31,0,0,0.0,50.33,50.33,1,0,0.35952568040574323,2
25.028937,67.156831,125.46,305,1,1,0,17,51,27,7,0,31,0,0,0.0,125.46,125.46,1,1,0.8962068719194227,4
24.949681,67.100876,83.85,271,1,1,0,1,38,28,7,1,31,0,1,0.0,83.85,83.85,1,0,0.5989713550967926,3
25.072098,67.028897,83.57,214,1,1,0,23,1,27,7,0,31,0,1,0.0,83.57,83.57,1,0,0.5969712122294448,3
24.763694,67.170603,126.41,48,1,1,0,11,15,28,7,1,31,0,0,0.0,126.41,126.41,1,1,0.902993070933638,4
25.088667,67.102994,44.37,147,1,1,0,0,46,28,7,1,31,0,1,0.0,44.37,44.37,1,0,0.31695121080077143,2
24.756841,67.175613,61.25,223,1,1,0,19,35,27,7,0,31,0,0,0.0,61.25,61.25,1,0,0.43753125223230227,3
24.850854,66.959765,134.5,76,1,1,0,6,43,28,7,1,31,0,0,0.0,134.5,134.5,1,1,0.9607829130652189,4
24.81937,67.050969,69.03,57,1,1,0,1,49,28,7,1,31,0,1,0.0,69.03,69.03,1,0,0.4931066504750339,3
24.942621,66.917562,85.69,87,1,1,0,23,8,27,7,0,31,0,1,0.0,85.69,85.69,1,0,0.6121151510822201,3
24.785045,66.997827,6.79,192,1,1,0,9,9,28,7,1,31,0,0,0.0,6.79,6.79,1,0,0.04850346453318094,1
24.910889,67.163525,136.3,92,1,1,0,23,33,27,7,0,31,0,1,0.0,136.3,136.3,1,1,0.9736409743553112,4
24.964783,67.081738,106.89,138,1,1,0,23,42,27,7,0,31,0,1,0.0,106.89,106.89,1,1,0.7635545396099721,4
24.825238,67.208917,106.31,307,1,1,0,5,15,28,7,1,31,0,1,0.0,106.31,106.31,1,1,0.7594113865276091,4
