id,vehicle_id,latitude,longitude,speed,heading,ignition,engine_running,state,last_seen,created_at,updated_at
33f564ce-7039-47e0-81e5-55ceafe5d1d4,5010773f-fa05-431e-a8a4-0cdb5cfdeded,24.97602,67.288376,13.61,190,True,True,MOVING,2026-07-28 08:34:53.111405,2026-07-28 08:34:53.111405,2026-07-28 08:34:53.111405
2200aa9c-eff6-4e48-89c5-bf043f32d527,37f59138-20e8-4af9-a012-f55eb82f51b3,24.854114,66.913997,39.2,61,True,True,MOVING,2026-07-28 00:21:17.111405,2026-07-28 00:21:17.111405,2026-07-28 00:21:17.111405
33320084-aa74-4098-bcf1-5badbd408262,fb32ece2-d1ee-49ee-ab01-97050b2d1b16,25.076286,67.293313,19.86,104,True,True,MOVING,2026-07-28 06:58:16.111405,2026-07-28 06:58:16.111405,2026-07-28 06:58:16.111405
3455874c-5445-4930-a66e-33d7502ca0a8,cca6ba66-6448-47d1-8283-e4c643b508ce,24.98864,66.912147,128.72,243,True,True,IDLE,2026-07-28 04:59:45.111405,2026-07-28 04:59:45.111405,2026-07-28 04:59:45.111405
8173b79e-12ef-4311-baa1-10bfabe92293,bca0d1aa-e608-4aca-a395-3ef39c4e6c91,24.832181,67.247917,2.01,296,True,True,MOVING,2026-07-27 15:03:22.111405,2026-07-27 15:03:22.111405,2026-07-27 15:03:22.111405
4d725543-ea9d-4c6a-aeb6-6fdfed71dc4c,e7f2ff84-06a4-49a7-ad53-a63f8f91d6cf,24.947131,66.925314,38.24,354,True,True,MOVING,2026-07-28 05:46:15.111405,2026-07-28 05:46:15.111405,2026-07-28 05:46:15.111405
24d0562a-d60e-499d-afad-5422653bbbe9,8fb3ba43-1ff5-48cc-928d-6c34f22c3235,24.882099,66.914864,30.17,221,True,True,MOVING,2026-07-27 18:23:47.111405,2026-07-27 18:23:47.111405,2026-07-27 18:23:47.111405
9ab46a18-7220-46a8-864e-1035b6e12873,c7c11e8e-affe-4638-9025-f7fd5a3c1a84,24.951866,66.917613,57.74,32,True,True,PARKED,2026-07-28 01:07:39.111405,2026-07-28 01:07:39.111405,2026-07-28 01:07:39.111405
a19e6909-6af7-4133-8c5d-97aa1a06220a,6b6b2003-e3b7-46a9-a5c5-a0bc1ce79304,24.820945,67.006914,99.39,343,True,True,IDLE,2026-07-28 01:27:01.111405,2026-07-28 01:27:01.111405,2026-07-28 01:27:01.111405
81a4da6b-c1ee-4ba5-803a-bcbd92b68ac5,e78f2b3f-d053-4565-bb86-c2535bfa328a,24.991386,67.224142,134.85,332,True,True,MOVING,2026-07-28 09:44:44.111405,2026-07-28 09:44:44.111405,2026-07-28 09:44:44.111405
ef435e48-ce14-428d-8a81-8ef850358bae,35060d8c-464f-445d-965e-edf4a957ef55,24.902371,67.280859,122.29,250,True,True,IDLE,2026-07-28 02:55:22.111405,2026-07-28 02:55:22.111405,2026-07-28 02:55:22.111405
249e9d75-bd67-4229-8363-f0c9cb595e57,910e16d8-1427-48fc-91ab-f385b0338d8b,24.850281,66.935366,100.18,188,True,True,IDLE,2026-07-27 18:44:25.111405,2026-07-27 18:44:25.111405,2026-07-27 18:44:25.111405
67420cc3-041e-4d30-9f9c-6c9fb30b0899,25575df1-bcc1-4713-9457-ae2f3234e1e8,24.880644,67.260728,114.9,282,True,True,MOVING,2026-07-27 15:39:48.111405,2026-07-27 15:39:48.111405,2026-07-27 15:39:48.111405
5a3b85c6-7d87-4560-bd80-89d9c8775456,986c5c00-e772-440d-925d-7b40678b2341,24.871376,66.969585,20.4,205,True,True,IDLE,2026-07-27 21:48:14.111405,2026-07-27 21:48:14.111405,2026-07-27 21:48:14.111405
30f36bed-000a-481d-9c24-b6d0dcfb9ce5,320617eb-f146-4f5f-882c-c0961e7f5e19,24.852357,67.225691,65.45,253,True,True,MOVING,2026-07-27 15:36:31.111405,2026-07-27 15:36:31.111405,2026-07-27 15:36:31.111405
98437d76-1702-48c3-aec5-734dce79ff69,51793eb2-b311-4e90-81f6-042ac158d29c,24.780256,67.00128,57.1,70,True,True,PARKED,2026-07-27 23:14:06.111405,2026-07-27 23:14:06.111405,2026-07-27 23:14:06.111405
aa5a82b7-76f9-4ed7-93c6-488cf53eb3d1,45cbe6cc-d2ff-410b-95db-389c5d327712,24.907769,67.115685,129.46,348,True,True,MOVING,2026-07-28 05:22:15.111405,2026-07-28 05:22:15.111405,2026-07-28 05:22:15.111405
bf1bf9d0-fac6-4452-9d13-7aaef138cac4,6323e534-6c98-49d2-b03f-c35f5b828181,25.071405,67.293086,124.56,74,True,True,MOVING,2026-07-27 13:33:03.111405,2026-07-27 13:33:03.111405,2026-07-27 13:33:03.111405
f47c39bb-4af0-4434-a7e1-f0b173835384,e8a687bf-3d8f-4eac-8d10-241387b9cd71,25.010678,67.240439,47.83,293,True,True,MOVING,2026-07-28 06:16:20.111405,2026-07-28 06:16:20.111405,2026-07-28 06:16:20.111405
a53117c6-5068-43b0-a76a-ceafa4b3093b,3ee3f0e0-e676-4869-84e7-8f8252023aef,25.03864,67.05854,136.81,214,True,True,IDLE,2026-07-28 07:16:43.111405,2026-07-28 07:16:43.111405,2026-07-28 07:16:43.111405
1724254d-2301-442c-9a46-a210f2d44227,3ca3ac40-ab5a-4b11-8f06-2db4ff306b16,24.931849,67.130186,138.67,130,True,True,MOVING,2026-07-27 15:18:39.111405,2026-07-27 15:18:39.111405,2026-07-27 15:18:39.111405
1c9023a6-7607-496e-be54-0696958086fe,f9270eb9-562a-4b39-aca3-26c02d1886f2,24.829374,67.183901,93.05,171,True,True,MOVING,2026-07-27 17:32:30.111405,2026-07-27 17:32:30.111405,2026-07-27 17:32:30.111405
ecf7531b-a415-4974-a8d2-afa5765da2c0,2a708f22-da95-48de-94bc-52695c0ef8d5,25.02892,67.11938,16.37,202,True,True,IDLE,2026-07-27 16:18:21.111405,2026-07-27 16:18:21.111405,2026-07-27 16:18:21.111405
34082086-55cb-494c-9a7c-76b9a744549e,1e67c6aa-6a76-4f7d-bbd1-c378e1bc3305,24.951957,67.199931,91.96,352,True,True,MOVING,2026-07-28 07:28:38.111405,2026-07-28 07:28:38.111405,2026-07-28 07:28:38.111405
d48faf0a-b3f9-4d71-9786-7a8a96df6399,e9abdb33-ce03-46ae-bda5-f82cfc8facb5,24.804495,67.177577,31.61,96,True,True,MOVING,2026-07-28 11:19:49.111405,2026-07-28 11:19:49.111405,2026-07-28 11:19:49.111405
d77cf2f3-e1f0-4ea4-a96a-600b42b5a548,b2a55bde-d92f-49eb-b533-d1f7da08ba0a,25.029977,67.098081,125.05,36,True,True,PARKED,2026-07-28 00:11:27.111405,2026-07-28 00:11:27.111405,2026-07-28 00:11:27.111405
11cd4684-1c21-4280-9452-a0f958b71262,95895ded-bc12-44cb-9705-1625ff16ce15,25.038831,67.116787,33.86,49,True,True,MOVING,2026-07-28 04:23:52.111405,2026-07-28 04:23:52.111405,2026-07-28 04:23:52.111405
438c46f9-2085-44d8-8ea8-c598c538595f,41d82917-131b-49fc-9697-dd97bcb44938,24.792376,66.974286,3.29,348,True,True,MOVING,2026-07-28 08:45:17.111405,2026-07-28 08:45:17.111405,2026-07-28 08:45:17.111405
3b1de2f3-4bf3-4d4a-8875-12fb604344ab,c0da3b4f-bd69-40a5-baf9-f3fd7f99d9d0,24.791634,67.27795,9.38,338,True,True,MOVING,2026-07-27 20:40:45.111405,2026-07-27 20:40:45.111405,2026-07-27 20:40:45.111405
fd586c14-033c-4775-9050-b9788d39f1ad,eb764e08-3376-4d18-9835-1e3fca93a43c,24.870109,67.049966,1.48,155,True,True,MOVING,2026-07-27 19:45:00.111405,2026-07-27 19:45:00.111405,2026-07-27 19:45:00.111405
02642f19-b44e-4566-8f54-fb1af61fedf3,6d81c171-166a-4daa-b8c0-53de6e59bd8c,24.972327,67.137334,86.7,347,True,True,PARKED,2026-07-27 17:27:47.111405,2026-07-27 17:27:47.111405,2026-07-27 17:27:47.111405
8ca40e91-9e8b-4f96-9617-603cb453acf8,1881d08b-ed90-4fc8-b22b-41f9d1405832,24.873024,67.002313,136.78,242,True,True,MOVING,2026-07-27 21:22:48.111405,2026-07-27 21:22:48.111405,2026-07-27 21:22:48.111405
05cf4588-664f-43c5-9b46-8c4a3fac7da9,270c9a31-f072-432b-85f6-33327c577854,24.897946,67.13485,105.41,179,True,True,IDLE,2026-07-27 17:30:02.111405,2026-07-27 17:30:02.111405,2026-07-27 17:30:02.111405
a6f0033d-f0d9-4bc4-932c-16304d5aa087,a5696fbe-8fb8-4d56-9a52-fdbf59545156,25.086969,67.20362,139.25,44,True,True,MOVING,2026-07-27 18:03:45.111405,2026-07-27 18:03:45.111405,2026-07-27 18:03:45.111405
5514153a-efe2-4a8d-8523-9e01b7b3ab9a,478a4817-c9ca-4edf-afec-ebe6f3204967,24.835886,67.232252,35.3,323,True,True,MOVING,2026-07-28 07:55:46.111405,2026-07-28 07:55:46.111405,2026-07-28 07:55:46.111405
110014a0-2f61-4e0c-9bf5-38cd825bced9,0b90b36e-bddc-47b2-aed7-231842c7c16c,24.834483,67.2936,63.66,17,True,True,IDLE,2026-07-27 23:35:48.111405,2026-07-27 23:35:48.111405,2026-07-27 23:35:48.111405
35ce0b03-573b-4046-9293-f4ec163709a3,6c68b05d-c99d-4ffb-aa36-2b96d07a2354,25.049125,66.986622,43.37,210,True,True,IDLE,2026-07-28 07:53:42.111405,2026-07-28 07:53:42.111405,2026-07-28 07:53:42.111405
2b89ff82-02c3-4b74-99b5-7b270b4f82b0,28c23174-eae4-4411-962d-3cd29d0ac8ef,25.051951,67.212334,1.44,259,True,True,MOVING,2026-07-27 19:10:15.111405,2026-07-27 19:10:15.111405,2026-07-27 19:10:15.111405
33c47048-833d-4258-bef1-e5d5008a4c2c,8572307c-8208-47dd-b914-4ab744544e08,24.846159,67.12602,9.67,274,True,True,MOVING,2026-07-27 11:33:05.111405,2026-07-27 11:33:05.111405,2026-07-27 11:33:05.111405
7d061201-2913-4c6a-bd3f-fce46cf01b9a,377cb77f-14bd-40a9-bad8-b83e069b65f7,24.791184,67.106695,101.41,89,True,True,MOVING,2026-07-27 18:54:19.111405,2026-07-27 18:54:19.111405,2026-07-27 18:54:19.111405
d5eee8c6-f48a-4098-8502-ba1004cdc931,eca3e1bc-047a-4ce5-b084-99a999fc9c9a,24.8516,67.032566,41.07,56,True,True,MOVING,2026-07-28 05:42:58.111405,2026-07-28 05:42:58.111405,2026-07-28 05:42:58.111405
61542e26-7cd2-4603-9581-4445a13bd40d,aee3f198-3eba-4654-9a61-502ae85e8c0a,24.918751,66.999617,135.6,198,True,True,MOVING,2026-07-27 11:32:43.111405,2026-07-27 11:32:43.111405,2026-07-27 11:32:43.111405
16d6135b-2c7f-4709-bd0f-5fffdb5474ba,12673b94-4deb-416d-9eb0-d510ac17983d,24.765356,66.973071,126.76,174,True,True,IDLE,2026-07-27 14:06:18.111405,2026-07-27 14:06:18.111405,2026-07-27 14:06:18.111405
6e576397-a9a4-4143-aae8-e910c156827f,19548b85-f069-44c5-af8b-4029f4ad66d2,24.905633,67.180312,118.38,59,True,True,MOVING,2026-07-28 07:39:19.111405,2026-07-28 07:39:19.111405,2026-07-28 07:39:19.111405
820ff22c-b90e-4901-9eca-6f3abdb54e88,3bdcbc8f-4073-49ab-9102-b3675a0663e4,25.092579,67.142082,23.02,12,True,True,MOVING,2026-07-27 19:24:05.111405,2026-07-27 19:24:05.111405,2026-07-27 19:24:05.111405
f7ef582d-57de-4eea-9521-5d552650e9bc,0a3c274b-f6e8-4f5b-8784-fdfcdaff4307,24.900491,67.183364,69.46,355,True,True,IDLE,2026-07-27 21:56:35.111405,2026-07-27 21:56:35.111405,2026-07-27 21:56:35.111405
3421d56d-2fbf-4d39-a35b-6034b649598c,f6e06c95-6a76-4cc8-b8b6-158c246d7407,24.91578,67.011561,88.88,285,True,True,MOVING,2026-07-27 19:58:42.111405,2026-07-27 19:58:42.111405,2026-07-27 19:58:42.111405
2d1a8089-f7cd-47fc-bd54-25316153d959,c5d7a18d-2cca-426e-b5c5-68e267e675e9,25.057223,67.165881,9.37,243,True,True,MOVING,2026-07-27 20:44:25.111405,2026-07-27 20:44:25.111405,2026-07-27 20:44:25.111405
17c04aa5-46a4-4b8b-8516-5a721ebe8241,c80ab979-c3c6-4fc5-84d0-38b18713c729,25.074754,66.955011,71.0,12,True,True,MOVING,2026-07-28 05:27:14.111405,2026-07-28 05:27:14.111405,2026-07-28 05:27:14.111405
f592c993-1550-4da9-a593-fd0930e724c7,e7ff28fe-c8cb-416d-bfc9-815320ec498a,24.818781,67.163945,12.09,279,True,True,MOVING,2026-07-27 21:45:36.111405,2026-07-27 21:45:36.111405,2026-07-27 21:45:36.111405
14a1f65b-6e36-49fc-8550-d91e7a3e5906,2c1ada8b-958b-4013-8dd4-6d6620c5255e,25.089803,67.162505,78.03,298,True,True,MOVING,2026-07-27 20:18:21.111405,2026-07-27 20:18:21.111405,2026-07-27 20:18:21.111405
1816fedc-0914-4645-a9dc-6106945933c8,7bed1ca6-5703-4b30-baa1-56d93539e78d,24.820857,67.020137,16.22,359,True,True,MOVING,2026-07-27 21:07:36.111405,2026-07-27 21:07:36.111405,2026-07-27 21:07:36.111405
39145fc1-0c61-41e6-a14f-450fa13d88da,c085fab6-e1db-40ea-a7df-7eb8b0c96904,25.02583,66.945101,1.57,340,True,True,MOVING,2026-07-28 01:40:17.111405,2026-07-28 01:40:17.111405,2026-07-28 01:40:17.111405
df044264-6f40-4a83-9875-17bea572fb13,015fe973-8d05-4bf9-b17d-68426065d989,25.058135,66.954825,81.98,124,True,True,MOVING,2026-07-27 17:51:42.111405,2026-07-27 17:51:42.111405,2026-07-27 17:51:42.111405
2c16f5f5-70b3-452e-b5eb-b08f91510b64,86c94e16-d73e-4237-8450-0076b43b35fd,24.916166,67.091494,112.17,50,True,True,MOVING,2026-07-28 05:04:28.111405,2026-07-28 05:04:28.111405,2026-07-28 05:04:28.111405
86ee583e-9073-4fd8-8e20-985128482823,4f1201bd-3056-4372-9d82-d8599cbf8985,24.939491,67.221548,54.3,74,True,True,MOVING,2026-07-28 06:43:47.111405,2026-07-28 06:43:47.111405,2026-07-28 06:43:47.111405
43848eeb-6f99-4a46-a6ff-c299c32bf1f5,20d4ac17-22c2-4634-bcd2-1b44976201ea,25.016181,67.091075,120.1,37,True,True,MOVING,2026-07-27 14:44:20.111405,2026-07-27 14:44:20.111405,2026-07-27 14:44:20.111405
0f08f59f-80c7-4ff9-b29e-d5fc3c147a4c,600347e5-422c-49d0-9fae-6641936cf92d,24.894728,67.150249,23.06,115,True,True,MOVING,2026-07-28 01:47:45.111405,2026-07-28 01:47:45.111405,2026-07-28 01:47:45.111405
15632c33-27e9-4eb8-9155-566c0f687feb,653aea9d-9e02-4f9a-a35e-d3c2cc6ee619,24.765018,67.028195,56.89,202,True,True,IDLE,2026-07-28 10:20:41.111405,2026-07-28 10:20:41.111405,2026-07-28 10:20:41.111405
e7317214-72b7-4c13-a9da-3f7f85b43d2f,c3eba762-088a-44b9-9d8d-ad3eab37f82c,24.880789,67.079931,26.96,115,True,True,IDLE,2026-07-28 06:42:59.111405,2026-07-28 06:42:59.111405,2026-07-28 06:42:59.111405
3e665056-e13c-4110-89ae-41e993958e15,4fa33bfe-e89d-4e40-b71a-0be2300894d6,24.928342,67.062613,67.11,325,True,True,PARKED,2026-07-28 05:37:32.111405,2026-07-28 05:37:32.111405,2026-07-28 05:37:32.111405
0e5db049-f244-4979-91ee-58e668b34b9f,81ddf02f-9ed9-4a34-82f0-490048b78eb5,24.923997,66.930022,33.79,307,True,True,MOVING,2026-07-28 10:13:36.111405,2026-07-28 10:13:36.111405,2026-07-28 10:13:36.111405
5943e128-fe28-4836-aec0-9f98fdfb638f,69243b9c-0f8a-4f87-8527-e28136906d76,24.996566,67.210819,58.42,328,True,True,MOVING,2026-07-28 09:53:51.111405,2026-07-28 09:53:51.111405,2026-07-28 09:53:51.111405
891afc36-2c01-45e2-8716-358802a7fa53,3f4a8a9e-8e30-4bde-a2fe-d04d0b84b673,24.912577,67.222725,51.73,174,True,True,MOVING,2026-07-28 00:18:08.111405,2026-07-28 00:18:08.111405,2026-07-28 00:18:08.111405
c1b15c64-a9e4-462f-851c-7c9f362bfd7b,1a51f623-9b04-4b24-b1df-ece8ee108294,25.071764,67.242152,117.09,240,True,True,MOVING,2026-07-27 16:43:52.111405,2026-07-27 16:43:52.111405,2026-07-27 16:43:52.111405
56c2bf0b-364a-442b-a247-0b88c78608fc,1219c5f1-57e3-400a-aa7d-1a8c6de06c33,25.043828,67.135824,68.29,286,True,True,IDLE,2026-07-27 13:19:02.111405,2026-07-27 13:19:02.111405,2026-07-27 13:19:02.111405
66898e9c-4689-4fb4-b26a-28ff7c3f8ea4,d8051875-d54b-490b-9d5d-e49ba62cde56,24.798044,67.03483,83.91,354,True,True,IDLE,2026-07-27 17:31:25.111405,2026-07-27 17:31:25.111405,2026-07-27 17:31:25.111405
27a13a62-02c7-43d7-b9a1-541df20ff0e1,9c6ec071-6573-497b-aa80-1eaa243b4675,24.965728,66.925174,136.53,322,True,True,MOVING,2026-07-28 01:35:12.111405,2026-07-28 01:35:12.111405,2026-07-28 01:35:12.111405
e06cf6d1-b0f7-46bf-bda9-fabbd3c9a06e,2d93ac70-3a0c-4032-b473-6e4264469518,24.958052,66.991137,130.78,165,True,True,IDLE,2026-07-28 02:38:07.111405,2026-07-28 02:38:07.111405,2026-07-28 02:38:07.111405
f6528502-491b-47ff-b488-fc6cfb999542,5e565d7a-58a1-4267-a4d8-4eb612c2660f,24.857222,67.230294,79.24,265,True,True,MOVING,2026-07-27 20:22:06.111405,2026-07-27 20:22:06.111405,2026-07-27 20:22:06.111405
ae2d058a-27d7-499f-a7a1-8a0077fadbaa,5f5b2459-64bf-4304-ab38-68a914f237a9,24.98439,66.975341,38.99,313,True,True,MOVING,2026-07-28 06:16:52.111405,2026-07-28 06:16:52.111405,2026-07-28 06:16:52.111405
101d613b-b77d-4df2-9ca6-be69fd62de51,5e6e48d7-2e2b-4598-85f6-303bfc2072cf,24.816488,67.174392,112.31,277,True,True,MOVING,2026-07-27 15:13:17.111405,2026-07-27 15:13:17.111405,2026-07-27 15:13:17.111405
be607f99-a780-47aa-aed4-e35f547b553c,f5699993-cbc0-4658-a066-cf9720b18f86,24.953612,66.969366,44.96,149,True,True,IDLE,2026-07-27 12:06:06.111405,2026-07-27 12:06:06.111405,2026-07-27 12:06:06.111405
a46311c8-8459-40c3-8313-e17a6836a310,76a37d6e-98f9-4b12-94f9-91f219dcddfc,24.971705,67.034949,34.58,331,True,True,MOVING,2026-07-27 17:15:31.111405,2026-07-27 17:15:31.111405,2026-07-27 17:15:31.111405
405e5948-69b1-4ed6-bc8d-5e058e9eebae,ad0de280-3387-4804-9d2e-52cbef4019a4,25.000965,67.272994,52.5,235,True,True,MOVING,2026-07-27 15:47:08.111405,2026-07-27 15:47:08.111405,2026-07-27 15:47:08.111405
fb483843-ca68-4ee7-8771-cb8a3b8b29f6,038e482e-c691-493f-94e4-9257ccdbc2b5,24.775218,66.949772,47.8,192,True,True,MOVING,2026-07-27 15:18:08.111405,2026-07-27 15:18:08.111405,2026-07-27 15:18:08.111405
e8121d26-1ac9-4b7c-a532-ded5a8d54713,530919a2-6d63-45c8-afc0-4ce475a6b8a2,24.816125,67.273649,137.74,253,True,True,MOVING,2026-07-27 18:47:41.111405,2026-07-27 18:47:41.111405,2026-07-27 18:47:41.111405
7e9184c3-2fbf-410d-8a90-60e0faaab158,137ca595-7eca-4900-9c9b-059ef1b4bfca,25.037405,67.104447,130.87,215,True,True,MOVING,2026-07-28 04:05:59.111405,2026-07-28 04:05:59.111405,2026-07-28 04:05:59.111405
e74aa840-76d3-4ad2-8660-b92ecb3d089b,310b0e98-1bf0-42cd-aa4d-2379f85593b7,24.969839,67.095824,37.2,55,True,True,PARKED,2026-07-27 18:00:29.111405,2026-07-27 18:00:29.111405,2026-07-27 18:00:29.111405
fbcded7a-ba58-470c-94ca-2c19d1594c5a,4dc62ec7-1247-4c51-97c8-e6a51f38a370,24.798905,66.949167,61.2,27,True,True,MOVING,2026-07-28 09:51:29.111405,2026-07-28 09:51:29.111405,2026-07-28 09:51:29.111405
7cc2d4a5-dad1-45a4-9bc5-a79191d99e17,583af3f7-ffb2-46d9-a7a4-bfb3e312391c,24.941972,67.007366,118.6,49,True,True,MOVING,2026-07-27 19:56:29.111405,2026-07-27 19:56:29.111405,2026-07-27 19:56:29.111405
a70c3016-11f3-4017-ab73-530d13fea279,427df8e3-45f1-40a7-ac6c-9dcfd5cdfe42,24.948299,66.903942,28.68,172,True,True,IDLE,2026-07-27 12:37:11.111405,2026-07-27 12:37:11.111405,2026-07-27 12:37:11.111405
639427f3-264f-4203-9ac2-4eb3354b1bdb,6979ca08-90fd-40ca-bec7-e4cf8fe943dd,24.834238,66.988175,100.74,309,True,True,MOVING,2026-07-27 14:34:36.111405,2026-07-27 14:34:36.111405,2026-07-27 14:34:36.111405
8221e0ec-8d4b-4601-80f4-badc93a59185,6a4d9bdd-d5ea-406b-8462-5854927774bb,24.873743,66.994545,105.24,11,True,True,PARKED,2026-07-27 15:11:32.111405,2026-07-27 15:11:32.111405,2026-07-27 15:11:32.111405
517f04cf-d93d-4f94-8897-2c4091569868,a94a2c1a-1389-4e92-a4a3-3e562eb3e1b7,24.810145,67.28656,81.78,196,True,True,IDLE,2026-07-28 03:57:21.111405,2026-07-28 03:57:21.111405,2026-07-28 03:57:21.111405
861ab7e9-902b-4997-a9f6-cca3d1c80d09,f520cdd0-5197-4e29-aec6-904ade05ff6a,24.806139,67.128496,75.84,314,True,True,MOVING,2026-07-28 01:31:54.111405,2026-07-28 01:31:54.111405,2026-07-28 01:31:54.111405
2c1dc643-7646-4fb3-bca8-b97d7b34006b,629114f9-34cf-4efe-95e9-018c576e045e,24.836168,67.062561,113.34,123,True,True,MOVING,2026-07-27 18:37:19.111405,2026-07-27 18:37:19.111405,2026-07-27 18:37:19.111405
191df4de-b732-4d6a-9bf0-1b5f6bd826df,8da4aa58-00b0-4a6e-b77e-549673e03430,25.071169,67.011788,85.35,1,True,True,IDLE,2026-07-28 02:39:31.111405,2026-07-28 02:39:31.111405,2026-07-28 02:39:31.111405
2790e128-66b9-420e-a4f0-3d74b6bdead8,6744d5a4-8f50-4485-b6ea-84f3a605c576,25.051313,67.239836,93.96,228,True,True,MOVING,2026-07-28 03:34:58.111405,2026-07-28 03:34:58.111405,2026-07-28 03:34:58.111405
bdf9b6c3-239e-486b-9b6e-b6b0467d2299,349595b9-3c18-4493-b60a-d31181dea8ce,24.892987,67.077653,32.51,76,True,True,IDLE,2026-07-27 21:21:14.111405,2026-07-27 21:21:14.111405,2026-07-27 21:21:14.111405
dfae3e41-688f-4e87-b873-31b81e31c99f,8f01ba8b-8a23-4395-926d-e81716b1c7ab,24.758059,67.206022,119.08,105,True,True,IDLE,2026-07-27 17:27:23.111405,2026-07-27 17:27:23.111405,2026-07-27 17:27:23.111405
737b7598-2ef3-4786-a802-cbfef891795e,a3b6fd2e-6684-43f6-97b6-68a8a6cf2700,24.869801,66.908286,61.13,259,True,True,IDLE,2026-07-27 12:56:15.111405,2026-07-27 12:56:15.111405,2026-07-27 12:56:15.111405
ad59b499-8fba-4c15-b967-e70efc6e1bf4,9c53fa01-da1d-438c-8e97-c46d84ac4cf6,24.821914,66.957806,54.31,39,True,True,MOVING,2026-07-27 13:28:19.111405,2026-07-27 13:28:19.111405,2026-07-27 13:28:19.111405
9705500b-50c7-477d-a348-2de0173d0a25,72785031-c73f-4769-9b69-99db790f4bd1,24.808934,67.061603,117.17,111,True,True,MOVING,2026-07-27 23:54:43.111405,2026-07-27 23:54:43.111405,2026-07-27 23:54:43.111405
e009126e-9570-4314-ac29-00dc545b7685,c5adb0aa-7b45-45fb-a0f2-74c74ea9319f,25.000227,67.259381,49.46,194,True,True,MOVING,2026-07-27 13:29:27.111405,2026-07-27 13:29:27.111405,2026-07-27 13:29:27.111405
f8ef0fb7-267c-4761-ad11-514122db604a,f8406a45-223a-4a13-abed-fe0de251b94b,24.990272,67.125324,122.88,330,True,True,PARKED,2026-07-28 08:59:48.111405,2026-07-28 08:59:48.111405,2026-07-28 08:59:48.111405
d88ae3be-2fb7-4807-9029-54ba2149fe3d,90f18763-c3cb-4cb8-9389-e9d55f73e252,24.886104,67.038074,63.31,195,True,True,IDLE,2026-07-28 10:36:21.111405,2026-07-28 10:36:21.111405,2026-07-28 10:36:21.111405
2dc6c3e5-02b3-4946-a4ef-1666fe79a047,299612a0-5a34-4f45-a71d-5ab36a7bbad8,25.068216,66.935784,68.73,130,True,True,IDLE,2026-07-27 22:40:24.111405,2026-07-27 22:40:24.111405,2026-07-27 22:40:24.111405
ff0fb4cd-6db8-4f46-b9ab-2889e3b651b9,2c0195cf-ef8a-45a5-885c-a83ad7ac019e,25.098985,67.091412,32.0,86,True,True,MOVING,2026-07-28 03:22:25.111405,2026-07-28 03:22:25.111405,2026-07-28 03:22:25.111405
6b60c69d-a9c1-477e-90a5-800c61278507,8a751100-9cea-40fc-8ab3-8f6bad8d378a,24.959687,67.224057,119.51,18,True,True,MOVING,2026-07-27 21:27:51.111405,2026-07-27 21:27:51.111405,2026-07-27 21:27:51.111405
7ce0559e-e36e-4a52-a66d-4ea5ff876c8c,fa2522be-8e76-4df2-aa66-e9772aec66e5,24.78149,67.26634,51.04,47,True,True,IDLE,2026-07-27 12:56:39.111405,2026-07-27 12:56:39.111405,2026-07-27 12:56:39.111405
d7a461e7-fd14-4908-956c-f2fae80d2ff6,c2f33300-eab0-4b3c-9ce0-20a4f41f421b,24.777739,67.272804,97.34,231,True,True,MOVING,2026-07-28 05:55:34.111405,2026-07-28 05:55:34.111405,2026-07-28 05:55:34.111405
ca485600-77c8-44c7-b1ba-3c7d910e5073,d5a34080-f2f9-4b61-aba3-7b1c0702490b,24.84748,67.266385,41.04,117,True,True,IDLE,2026-07-27 20:26:38.111405,2026-07-27 20:26:38.111405,2026-07-27 20:26:38.111405
4cc5029f-147a-4ce9-82ef-789c8badb5b8,6f1afcd6-990e-4065-ad65-293d42f9a564,24.831135,66.936908,43.62,26,True,True,MOVING,2026-07-27 14:30:14.111405,2026-07-27 14:30:14.111405,2026-07-27 14:30:14.111405
1b7128fe-466b-41f0-981b-13a697391e3e,fce23a13-7b3d-43e3-ab18-f1cb6f7901eb,25.083844,67.276604,91.65,90,True,True,IDLE,2026-07-28 00:51:27.111405,2026-07-28 00:51:27.111405,2026-07-28 00:51:27.111405
f4bc3731-1c9e-4666-a9fc-147c0e773e8a,3d21badf-f8fb-487a-b5ff-312052fdbb9e,25.063223,66.994498,76.71,100,True,True,PARKED,2026-07-27 13:24:39.111405,2026-07-27 13:24:39.111405,2026-07-27 13:24:39.111405
ddeb8d08-f28c-49ad-80e4-f12c725491c7,31a4dcaf-dcbc-4ea6-bfdb-4597d7f2265d,24.785529,67.226916,99.75,91,True,True,MOVING,2026-07-27 15:54:41.111405,2026-07-27 15:54:41.111405,2026-07-27 15:54:41.111405
9dc1e33b-7f0e-4f5c-951c-87fdfad6282a,02d3f0f3-258a-4605-81e6-a56b3c048acb,25.016301,67.189283,17.38,78,True,True,MOVING,2026-07-27 15:55:20.111405,2026-07-27 15:55:20.111405,2026-07-27 15:55:20.111405
05a9b5ad-f5e8-4eee-883f-a478fde9b1e7,2c468d57-fb73-45ed-89ca-5c16015a0749,24.753061,67.242163,130.5,139,True,True,MOVING,2026-07-27 16:39:55.111405,2026-07-27 16:39:55.111405,2026-07-27 16:39:55.111405
